text,label
"幸亏只买了一 本,也只浪费几元钱,我觉得中国人一直很喜欢一窝蜂的看待一些事物,没有自己主观的判断,这本书,怎个胡闹,卡梅拉有什么不一样,不也是下蛋了吗?又如此卑微的下蛋了,这叫自作孽,如果这样教育孩子,让孩子去走弯路,才算不一样了吗?",1
"番茄醬撒了QAQ,其他nice",2
不知是配送员的问题还是眉州的问题，订的餐两小时后才到，餐到时都不新鲜了，全是蒸馏水，难吃的要死，都快饿死了，真是,0
我订的是套餐，怎么只给我送单点的？,2
"真心不好吃,宇宙卷饼的口碑彻底毁在拌饭上了",0
饭量有点少,0
送餐员，热情，服务好！,2
看了一段时间，翻了一些些。掌握一些相关的精髓，就是要积极地面对每一天，报怨是没有用的。反而伤人伤已。。。要改变这样一个不好的习惯，书中提到一个紫手环的做法，不错。其实有时候想的与做的不一样，若有一个外界的督促一下会更好一些。。这本书不是用来读的，是用来实践的，若培养一个成功的习惯，那不是以金钱能衡量的。。。,2
菜量很小，味道一般,0
太慢了，人家等久饿死了,0
味道不错，内容丰富，肉很多哦，吃的超值,2
送过来晚了一个小时饭菜都凉了,0
"USB接口只有3个，而且有2个距离太近，不实用。鼠标，键盘，U盘，移动硬盘，电子密匙。很需要多一些USB接口。音频接口在前面，有些不好，放在什么电脑架子就给挡住了。电池续航一般,有2个多小时。",1
鲁迅曾经把某些人叫做流氓才子，胡兰成无疑是其中的典型范本，如果说有不符的是，他还多一个头衔，那就是汉奸。无论我们是多么的鄙夷，他们确实存在的。而胡兰成对我们的可贵之处在于，我们可以知道一个真正的“流氓才子+汉奸”的人，他眼中的世界是怎样的。他们的眼中也有美好的事物，也有恬淡的心情，并不一位凶神恶刹的，或者恰恰相反，还有更多的温情。而真正的勇士，象鲁迅，象其他很多真正的知识分子，因为要直面惨淡的人生，因为要正视淋漓的鲜血，有太多的惨痛和苦闷，反而更少了那种闲情意趣。反观胡兰成，在于张爱玲订立婚书以后，身为汉奸，在战争面临失败、独居武汉的时候，能搭上同住一楼的护士小周；在战争已经失败，身为汉奸被通缉的时候，急急如丧家之犬四处潜逃，再度搭上千里相送的秀美，生活来源却要靠张爱玲写作的接济。书中不以为耻，流露出的却是光荣和自得。这哪是任何一个有所担当、有责任感的人所能做出的事情。时势之下，有的人成为汉奸，不失为一代枭雄，象吴三桂，有的人成为汉奸，仍不过是流氓文人，如胡兰成。,1
1VISTA系统真的很慢，而且很多东西用起来不习惯 2运行时硬盘一直有响声，好在声音不大 3对于14寸的本来说真的挺厚的，和我原来15寸的compaq比了下一样厚 4警告音很响 5硬盘只有一个分区,1
小巧，很是可爱，LED的屏亮度还不错，启动很快。电池差不多五个小时吧,2
最近下单号为：1442083355，其中一套书《易经的智慧》当当网 少带光盘 。为了得到解决，我去信两次，二三天无人回复。 然后我打电话[08/1/04 1:30]010-51236699客服热线，分机为3037。反映情况。当当网的回复令人失望，让我把书全面寄回去，办理换货。说不管哪儿个 人都是这样处理的。我说这样多麻烦，你们把忘带的光带寄过来不行吗。当当网说，不行。这样的小事，这样的处理，个人感觉，在当当网购物，不出现麻烦罢了，一出现，你就倒霉了！我也不计划要光盘了，不会把书再寄回去，因为他们这样的态度，让我不放心。我自认倒霉。只是考虑往后不在当当网购书。,1
要的皮蛋瘦肉粥全撒了。吃毛线。还慢的要死,0
菜很好吃啊，速度很快啊，饭给很多啊，就是忘了送可乐了。一定是太忙，呵呵，没关系了。,2
这本书的纸张满好的，插图色彩丰富，配合的文字表面看来浅显简单，内在细细品位满有道理的，平时工作之余看看很能放松心情。虽然写的是孩子的世界的心声，当然我们每个人都是从孩子世界走过来的，这本书似乎又把自己也带回了童年那些浪漫天真而又幼稚可笑的回忆。呵呵，读完好好保存，以后和孩子一起看，也是不错的亲子互动。保持一份纯真和童心是多么美好的一件事情。,2
设备散热处理的不太好 5月的天气 开机放一段时间CPU 58度 GPU60度 夏天最好借助散热底座来工作,1
快递非常慢催单两次，两个小时才送到，没送到指定位置，,0
极其不准时，午餐变下午茶,0
肉特别软，感觉肉质巨差,0
超级差，都快两个小时了没送来，我定的是晚餐吗？？电话也打不通，定他家的饭能等出胃病来！已经打客服差评了！,0
很好，本次也很快,2
这本小说向我展开一幅景象，那是一条安静的小街道，两旁是不高的民宅，午后的阳光明晃晃的照在上面，空气中有肥皂洗过的床单在阳光下的味道，那是一种让人伤感的宁静和真实，好像时间就呈现在你的面前。而你就是一个旁观者，从岁月中匆匆的走过，能感受到那份真切的温暖，却真实的让人虚妄。这种感觉，我猜测，如此之于汉娜对米夏，米夏对汉娜也应如是。,2
味道太一般,0
量真的少啦点儿,0
送了2个小时才送到，确实有些慢了,0
从第一次阅读这本书的那一刻开始就越来越发现里面的细节竟然跟我和你之间有太多太多的雷同之处，这。。。。。。。。算是巧合吗？所以不管自己将这本书还有这个电影看了千遍依然会泪流不止，一次比一次哭的更加伤心痛心，可是却不知道为什么会哭泣，不是因为里面的情节，并不是！因为电影并不感人，甚至。。。。甚至可以说是有点枯燥。。。。可是自己还是不自觉的流下了眼泪。。。为你，也为自己。。。,2
书一到，即被朋友借走，我是早已看过了的，买它，是因为张爱玲。看过张子静的《我的姊姊张爱玲》，可以看出，张对自己的弟弟也是不甚热情，这是她的性格。但是有一次张子静去找她，那天张爱玲却是很开心的样子。后来张子静推算，彼时张爱玲正与胡兰成相恋。很多人不耻于胡兰成的用情不专，我当然也很反感，但我也想说，胡兰成是给过张爱的欢喜的。张是怎样聪明的女子，若不是爱，她也不会那么痴。属于他们的爱情，让他们自己品尝与承担。胡的文字，确实是不错的，有一种儒雅在里面。不知道是不是那份淡淡的气氛，曾经让张心动——“岁月静好，现世安稳”。,1
"韩餐做得像川菜，牛肉汤油得不能喝，量也比实体少很多,送餐时间久得太久了，1个半小时，唉。",0
吃完就肚子疼，一晚上没睡好！,0
今天点的宫爆鸡丁盖饭，花生都是发黑，吃起来感觉坏了，是不是人多了质量就下降了？,0
南师的书读来让人感觉很爽，虽然有时候会不解其中之意，但是却仍然吸引着我继续读下去。行云流水，平地起勢。如果对于佛教有更深的了解的话，相信会更加喜欢这本书。但是作为一个无知者我想我会在读完这本书后对于佛教，对于金刚经有很多的理解与感触，其实大道想通，平凡之人，没有慧根也未必就难以接近金刚经之理，人生，治学，宗教，知行应该是相互贯通，紧密相连的。善哉，善哉！,2
用了一个50元券，花了2649入手的，价格而言是无敌了，当然你要是3199入手，价格上就没有优势了，产品秉承了华硕的一贯品质，各方面做工都优于MSI的，为什么要拿微星的来比较，因为之前我买过微星的U90和U100各一台，应该是具有发言权的，电池更是达到了难以想象的八小时以上，作为上网本，基本上可以横扫其他品牌了，2649的性价比超乎想象！！,2
看到了书，首先感觉内容杂乱，一开始好几页互相吹捧的话，然后好几十页废话，接下去一会儿谈谈这个、一会儿谈谈那个，还偏要按个标题，把每段里面的话重写一边，浪费纸张，（如果要着重表示完全可以用黑体加粗印刷），人为增加篇幅，增加页数，提高定价。内容也不实用，感觉上当了。,1
“十一”开车去的。在宾馆接线员的热情引领下，较容易地找到了它。然而，进入房间后，一切都变了：房间只有一楼的，电视遥控没有的，空调不是全天的，电话拿起不通的，询问服务小姐一问三不知的，旅游咨询是空的，住了三天两夜是一尘不变的。 不过，宾馆餐厅的菜好象比外面的土菜馆烹饪得好一些，但是价格……不作评论！ 下次再也不去喽！,1
"东西实在是太难吃了！从来没吃过这么难吃的久久丫,假的吧！",0
凉皮里面就一点辣椒，其它什么料也没有，超难吃，油条和鸡翅不像好油炸的，看着没食欲，下次在也不订这家餐了！,0
帮一位老外客户订的，环境不错，值得推荐，住的是豪华房，只是价格太高，希望携程能与酒店再谈下价，更再便宜就好了，客户说下次还会来住！,2
"订购的时候看到网上就有评论说发错货,还担心了半天呢,结果收货时真的是错误的.退掉后从新订购,不知是不是还会发送错误呢,担心......",1
"我刚刚投诉完商家，送餐员就到了,餐大概是在15点送到的，天气很热，能理解",0
卷饼有点辣…倒是挺刺激的，蛮好吃～南瓜粥比较一般。送餐实在是慢！上一次就是因为慢取消了，这次还是超慢，而且也没有取餐送餐的状态，让人心里没底，希望改进吧！,0
"物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,物流速度太慢了,",1
粥少肉多，哈哈,2
"多收了2块钱,不知道为什么？",2
"太咸了，盐不要钱么,,,,,,",0
同事们都开始读了，并实践在孩子身上，效果很明显，真是本好书！,2
"很不错,还放了芝士,棒",2
428的房间连窗户都没有，房间隔音效果太差，晚上老听见隔壁的说话声和隔壁洗手间的冲水声。下次不会再住了.,1
肉卷料很足，粥量有点少，送餐较快。,2
语言轻松幽默，阅读起来让人心情大好，内容实用，但是不喜欢把博客回复内容以及跟读者互动的话题全部照搬上来。感觉比较杂乱。,1
海鲜几乎没有，豆腐也少，真是汤,0
太慢了，等了一个多小时,0
速度快，服务态度很好,2
肉臭了，态度还十分恶劣，必须差评,0
预计配送时间是九十分钟，实际两个小时,0
外观大气、漂亮，散热好，噪音低，尤其带的小键盘对造价人员非常方便适用。速度、性能均感觉不错。自带的VISTA系统挺好的啊，掌握方法，用起来比XP更爽。,2
"说句实话,确实一般,如果不是因为优惠,20的最后4块钱买的,我真想退货",0
"又快又好,小哥态度很好,好评",2
菜挺好的，就是太慢，一个多小时才到,2
"十一点订的餐送五十分钟，领了餐之后五分钟不到的路走了二十分钟……真是拉慢骑士水平，不好意思不能给好评了。,第一次订，也是最后一次。本来想吃煎饺的，这煎得是个什么玩意，油都舍不得放，就在锅里面过了一遍就拿出来了。这样的一餐花了三十多，我也是脑子发热。",0
"饭一点都不热…,送的很快",0
口味特别好,2
"实在一般,送餐速度实在是慢",0
"刚看了开头,就再也看不下去.她的叙事方式,让我觉得像一个初中生的水平.随便翻了一翻就丢到一边了.",1
儿子在刚拿到这套书的时候只是随便看了一眼就放下了，过了几天我看了一遍，发现里面的图画非常生动，每一张图里的信息都非常多，每一只小鸡的表情都不一样，我让儿子看，儿子一下就喜欢上了，一口气让我把6册都讲完，现在每天都要让我讲一遍，他最喜欢卡门，并且还不时指指点点：“看把小羊贝里奥吓的。”我认为这套书的图画真的很棒。又给儿子买了第二辑，在路上，希望一样精彩！,2
服务很好，下次还会订购,2
鸡蛋太少都是酸豆角,0
这书可能是按外国的格式编写的，个人感觉不够有吸引力，不如国内的儿童书籍趣味性强，不适应中国国情。,1
"好吃,下次换个别的面,感觉哪个都好吃",2
虽然买书之前，已经想到了会很丑，没想到收到书后，大卫的形象还是狠狠地冲击了我的接受能力，实在是太丑了点，而且，图像很像涂鸦，如果不是买书之前看了文字说明，好多图像都理解不了是什么意思。我是不喜欢的，不知道两岁半的儿子能接受不。小家伙很有自己的审美观点，三字经背起来一套套的，晚上看看他的意见，他喜欢才是最重要的。如果他喜欢，明天一定上来重新发表评论。,1
"味道没问题,但是可能中午实在是太忙了,从11点多下订单到1点才送到………而且薏米水也没给配送,后来又补送的…貌似也没给吸管……这次外卖是最不满意的一次",0
目前的配置应该是最低价。光驱不是蓝光的！还有内存芯片超好“尔必达”的。,2
速递级慢，等了将近2个小时，也没有赔付，以后没法在百度订了,0
必须投诉！！订的早餐三个小时才送对了我要的才送去全！我早上9点订餐到现在快12点还没到！SB！这辈子再也不订你们家的餐！SB！大家都别在订他家色l,0
收到书了，封面好PP啊，而且好有质感哦，喜欢得不得了O(∩_∩)O~一口气读完，这本书写的很不错。呵呵，喜欢苏小鱼和陈苏雷，也喜欢那首亲爱的小鱼的诗。故事中的男主角无论职业和生活背景都很像电影《风月俏佳人》中的男主角~~我看过作者的的《女王进化论》《逃爱记》《钱多多嫁人记》，都不错呀！一个男人和他的一张卡，不是女人想要的全部！说得太好了。女人要是自主，自立，还怕什么金融风暴呀！,2
首先这个面的量真的一般，再说我吃第一口这个，简直了，您是把油罐子掉我面里了么？然后这个煎饼跟您照的简直差别也太大了吧？而且我定的不是鸡丝凉面么？鸡丝呢？一根儿都没有，我是真服了。简直太让人失望最后这个送餐我7点50定的，您8点50送过来，饿得半死了好不容易送来了。刚吃第一口简直让人失望。并且大夏天往你嘴里糊满了油你觉得你舒服么？服了！,0
房间不错，比较大也比较干净。早餐挺糟糕的，基本没啥好吃的。,2
刚刚读了个开头，我便把紫手环戴在了手腕上，并且，也决心引发更多的人加入，为了那句话“改变地球意识”...很多人幻想地球的未来的样子大都是被人类破坏的非常不成样子，甚至你去翻阅小学生的作文都是这个样子...我想，如果我们从我做起，改变自己的意识，当我们的意识里充满更多的爱、和谐的时候，未来的地球肯定会变成我们理想的家园！,2
小哥长得帅态度还好，好评,2
没发票，乱收费，订单没到就被完成了,0
偶尔吃一次还可以,0
这个披萨好肉啊,2
凉菜量很小，味道不错，感觉不怎么实惠。,0
不脆了可惜,2
京东的产品描述很多是错的 320g硬盘写的是250 系统vista 1g内存显得很慢,1
太一般了，送的还特别慢，催了半天,0
没看过她的讲座，所以买了她的书看看，结果大失所望，真想不到为什么会有那么多人去追捧这本书。太简单，没深度，从另一方面也反映了我们大众对传统经典的陌生。,1
煎饼非常好吃，个头大，点了两，一个就吃饱了，麻辣鸡丝凉面一般，也许是个人口味问题吧。,2
"饼不好吃,好多肥肉",0
百度骑士速度好快啊！而且服务态度超级好～～江山城的饭一直很好吃，走了外卖很方便呢！,2
"很好吃辣...就是因为中间出问题结果没送到。。等了一会,送外卖的阿姨很辛苦,怀挺",0
"点的汤。,没有汤勺,。。。。。",0
设施很不错； 周边环境不错，紧邻金沙滩； 推荐 海景房 不足：比较偏； 吃饭不放便； 酒店自带的餐厅性价比太差。价格太贵，口味不好；,2
酒店的位置很方便，小套房的房间比较宽敞和舒适，住酒店停车过夜要收费40元。,2
咖啡全部都撒了出来，每个杯子至少损失了5分之1，杯子外面都是干了的咖啡，运输环境太差,0
怎么说呢......这也叫三星？比较象招待所， 还有，井冈山的东西那可不是一般的贵！！！！！！,1
先有灵感，再有主题，最后编造出这么个故事，故事编得实在是一般般，和某些韩剧的水平差不多，就是一电视剧编剧吧。又看了眼当当上的介绍，那个意大利奖居然还有中学生评委，再看看那些报纸评论和这本书的发迹过程，无语。,1
速度快………………棒棒的,2
点了很久才送来，而且点的炸酱面坨的不成样子……差评！,0
草！这小抄肉全你吗大肥肉！,0
"太一般了,送到了都凉了,味道也太一般了",0
许多下围棋的人都会有一个困惑，那就是害怕对手的力量强，趴在战斗中吃亏，以及如何增强自己的战斗力。我也是，一直希望自己的力量增大，希望战斗中下出手筋获得优势，乃至胜利。还是看看战斗至尊坂田先生的棋吧！从他鹰隼般的捕捉战机的嗅觉和快如剃刀般的手法中一定能找到你想要的。我很喜欢这套书，她也是坂田先生毕生著作的精华，值得你拥有！,2
(1)这款笔记本外观感觉挺漂亮的，分量吗，对我来说不算沉。 (2)安装了WindowsXP系统后，运行的速度挺快。发热量没有想象中那么大。可能尚未运行很耗资源的程序，没有感到内存的弊病。不过，1G的内存确实有点小。 (3)附赠的包很不错，挺有手感的。但是附赠的鼠标实在是太小了，幸好同时订了一个双飞燕的鼠标哟。,2
"携程的员工最好自己去住住看！这是一家连三星级都没有的酒店。非常不满意： 1：携程上不知我什么这家酒店的综合评分是4.3。误导客人。 2：酒店信价比不高，地段也太偏。 3：早餐是我吃过最差的酒店，肉包里面还有苍蝇。 请大家千万别去住，真的还不如Motel. 补充点评 2008年6月25日 ： 工作人员态度诚恳，下次愿意再住住！ 免费注册 网站导航 宾馆索引 服务说明 关于携程 诚聘英才 代理合作 广告业务 联系我们 Copyright1999-2008, ctrip.com. all rights reserved.",1
不错。锡纸包装,2
"春天的季节,没有什么比鸟儿的欢歌更美的声音了.这本小册子图文并茂,带在身边,随时可以识别我们可爱的小精灵,快乐的招呼一声:你好.连并着想到故宫的乌鸦都有了欢喜的感觉.珍惜我们还有这些可爱的朋友,如果看了<寂静的春天>,你一定会感叹错过了永远的失去了,鸟儿.带一本小册子,可以传阅给你的朋友,分享拥有春天般美丽的心情,象鸟儿一样放飞自己.热爱生活,热爱生命.",2
"牛肉粥肉有点少,而且盒子到的时候都压扁l",0
1.指纹！！！搞不懂为什么那么多上网本都要设计成这种材质，不论是表面还是里面，每天都要擦无数次，否则真的很难看。2.增加内存不容易。,1
延时15分钟,0
我为朋友通过携程预订了该酒店。朋友入住时，宾馆里空房很多。但我的朋友居然被安排在空调漏水，墙面长期潮湿而发霉的房间。太不象话。经与宾馆人员交涉换了另外的房间。比第一间房好一些。,1
地三鲜做成了茄子炖土豆，不过油叫地三鲜么？另一道菜，有一股说不出来的怪味，闻着就一阵恶心。因为是外卖你们就这么做东西么？,0
"酒店位置不错，挺方便的。最好的是,隔壁就是八达航空公司,有BUS从洛阳到郑州的新郑机场,非常方便,最晚的一班是下午2：30从洛阳出发。 酒店房间不错，就是有气味，受不了：（这个问题不解决，下次实在不想住了。何况价格没什么优势。",2
海口的酒店特别便宜，这家也不例外。不过实际情况应该和价钱成正比，酒店设施比较旧，游泳池是户外的，特别小。下次不会再住了,1
"很棒,包装很好",2
红娘子的书一向都没让我失望过，从最初的红缎，到后来的绿门，橙子，青丝，都有自己的出彩之处，都不会是同一个模子印出来的，所以让我们读者都有新的期待...关于感动，爱情，亲情，友情，红娘子都已经用自己的笔触讲述给了我们这次的《迷藏 血色面具》也让我见识到了另一面的红娘子！有她最熟悉也最热爱的故乡，湘西....这里面融入的感情元素就更多了...~所以，值得期待，值得阅读！,2
服务员态度极差！！！弄丢了订单不说，找的交接班借口，当客人投诉时前台服务员在那翻白眼。 补充点评 2008年6月10日 ： 订单弄丢，打了好几个电话，携程和酒店推皮球，酒店前台和预定处推皮球，前台态度还相当恶劣，以后再也不住这个酒店！！看过前面的点评，看来订单弄丢不是第一次，对于这种不把订单当回事的酒店，携程还纳入合作伙伴，如要保留要加强监控才行，我宁愿以后不再通过携程预定！！！,1
"散热是很不错,键盘也挺舒服,小软件也多,有些还不错用~ 屏幕没问题,其实只是LED背光吧~ 呵呵~",2
要灵活运用，不能太死板了！记单词还是要开动脑筋，不同的单词用不同的方法，如词根词缀法、联想法、谐音法、逆向法等。,2
不错，味道挺好。值得点赞。,2
"味道好一般哦,配料不丰富",0
最真实与实用的白领成长故事，也是目前为止我所读过的最深刻的白领生活工作的总结。看了不但受益匪浅，而且觉得过瘾、振奋，为中国有这样优秀的打工人而自豪。看了确实有：“...让我回忆最多的，却不是人生旅途里这些成功的瞬间，而是那些刻骨铭心的失败或挫折...”它展示地是一个真实与真诚的人，一个真心与你分享如何才能成功，而不是一个天才的故事、打工的神仙。强烈推荐！,2
第一次吃宇宙卷饼，好吃~,2
书本太小，不方便小孩翻阅。有些页面，字太多，而且字体很小。可能适合上学的小学生看吧！我不太喜欢。,1
送餐特别慢！！老板电话不给说！！除了送餐员还行以外，真的不知道说什么好，吃的还没吃，味道不知道，100多分钟才送到，就800米……还有评价单上的送达时间不对！！什么11点14？是12点14！！！！！,0
交通不方便不是自己车的话，很不方便的。尤其是在早上叫车他们没有时间观念！ 客房服务员爱骗人！前台的还可以！ 房间里有蚂蚁和不名小虫！ 我以后绝对不会在住那里了！同样的钱我宁愿去开元的！ 总体来说就可以用一个字概括就是“差”,1
"等了2个小时，显示快递员拿到以后又用了一个小时才送到。,菜品本身还不错",0
辛苦送餐小哥了！菜量太小了~100多块钱都没有吃饱，鸭血小的都找不到，总之不值~,0
感谢骑士冒着严寒送餐，辛苦了,2
饼好硬好厚，肉柴菜少，没什么味，比老北京鸡肉卷差太多了，吃一次不会再吃了。粥太咸,0
要了一杯酸梅汤，来了撒了半杯在袋里,0
味道好，送的也不慢，就是包装不严实，一个纸袋子也不封口,0
太咸了！！！,0
鼠标太难用了，华硕这点不厚道。笔记本包比较粗糙。 因该加个蓝牙哦,1
"味道一般,个人感觉猪蹄应该给切一下吧",0
是不是因为外卖的关系，怕泡的时间长，面条都没怎么熟，好硬,0
要的腊八蒜没有给送,0
作为一家准四星，居然不能使用信用卡，各位要注意带足money。酒店园内有拉萨著名的纵横夜总会，夜夜笙歌，声音极大，不到一二点不会歇，打到大堂副理也无能为力，因为不属于酒店管，8月21日入住一夜后第二天赶快逃跑。这样的地方居然标间敢收520？！其实，拉萨有很多性价比很高的酒店，建议携程多考察。,1
小炒肉太垃圾了,0
环境很脏，不干净，床单好象很久没换过，破旧不堪 宾馆反馈 2008年6月29日 ： 谢谢您提的宝贵意见，我们设施设备现已全面更换，欢迎您的下次入住！,1
"非常慢非常慢,打电话,还是不耐烦的口气,很无语",0
卷饼的菜和图片上差别太大了…半点黄瓜丝也没有，青椒丝就一根，剩下基本是土豆。淡而无味。再也不买了。,0
选的送达时间：11:45，结果10点58就给我送来了。那我选择送达时间还有什么意义。饭还是一如既往的好吃，干净卫生,0
除有点笨重外，散热，屏幕都不错。能当台式机用。用了一个月了，还没发现有任何问题。,2
各方面条件都不错，只是房间、卫生间较小。干净整洁，隔音效果好。,2
　　入住的时候我强调不要靠窗的房间，结果晚上休息的时候发现自己根本就是住在马路上。 　　凌晨一点睡下，窗户外传来嘹亮的汽车喇叭声，而且连绵不绝，拉萨的司机在一点多也频繁按喇叭； 　　在床上还可以听到大街上人高声说话的声音、楼下店铺关门的声音。 　　天哪，噩梦啊！ 　　马上要求换房间，答应的比较快，原来还有其他的房间空着！他们把条件好的房间空着，却把客人安排在靠近马路的房间！实在可恶,1
上次到了打电话，这次送到了不打电话，害我一直等！！,0
豆浆撒的有点儿严重……,2
鸭子实在太肥,0
傻逼一样的服务，等了一个半小时，太渣了，以后不点这家了，等得都炸了,0
现在和以前的版本不太一样，现在的顶盖是全蓝色的，不如以前了，而且顶盖的LOGO不能发光了，有点不爽。,1
配送员态度真差，好像欠他钱一样，不过，菜品还是可以，,0
10点多下的订单12点半还没送到，建议soho现代城和建外soho的小伙伴们以后不要订他家了，估计是做出来等凑够一定数量才送的，也好意思叫“正时送”？饭菜都是凉的了，五花肉凉了那种腻腻的感觉，你懂的。另外百度外卖以后也别用了，补贴多但是不是涨价就是饭菜量抽调，对这些没法按时送的也不管理，根本不无法保证消费者的利益,0
完全忽视送餐预约时间。发票没有，餐具齐全，味道保证，就是送太早到中午时间已经凉了。,0
"可以用垃圾来形容了，能把土豆丝做的这么难吃,厨师也是很不容易啊！",0
什么全球最大的中文网上商城，我呸！乱发货不说，客服态度差、处理速度慢、不主动。想忽忧消费者呀？,1
蛋糕质量和味道不错，送货很准时,2
人太多就比较慢了，历时两个小时才到,0
"这本书我最喜欢的是那一句人生若只如初见.也就是这书的名字。人生若只如初见,所有往事都化为红尘一笑.只留下初见时的惊艳、倾情。忘却也许有过的背叛、伤怀、无奈和悲痛。这是何等美妙的人生境界。时光匆匆，我们已经回不到过去,也许曾经一见倾心,但是再见之时,也许会是伤心之时。若是如此,不如初见时的那份感觉……这本书，介绍的不仅仅是诗歌，更让我感受到古代那美丽的爱情~！",2
这次味道不错，下次购买,2
送的比较慢,2
"太慢了,每次一个小时以上",2
吗的百度外卖快倒闭吧，草泥马的每次都要两个多小时。冰粥都热啦,0
这本书的唯一优点就是让我明白了什么是炒作！这世道啊，三教九流都来写书了，一不小心还成了畅销书！我觉得写评论要凭良心，因为我们的评论有可能会影响到其他顾客的选择。这本书讲的东西大都是自己的经验，至于科学依据嘛，她讲不清楚，我个人认为不可信。希望大家好好考虑！,1
菜的质量太差了，像是剩菜！,0
这本书的版本一般，不敢贸然说是盗版的，但是....貌似.....不过，看看罢了，这书，也没什么收藏的,1
今天凌晨2点下的订单，下午3点就收到了 真是速度啊 本来想先验验货载载刷卡 呵呵 送货员不让 但是可以理解 回家打开一看 都说分区表态 现在果然是见识了 给客服打了2个电话 咨询了一下备份和安装驱动的问题 客户很好 把邮件发到我邮箱里了 还有各种xp的驱动信息和注意事项 不错不错,2
酒店是比较老的四星，设施都比较陈旧，房间也很小，健康秤还是坏的，总体感觉一般，但价格还是按照新四星来的，所以感觉不是很值。,2
"非常好,相当棒,很快，味道好好",2
我不太懂电脑，别人帮忙装的系统，听说比较难装，另外就是用一会，就很热了。电源也很容易发热,1
外观漂亮，配置不错性价比较高，京东也保证了没有拆封 检查了下是全新的机器,2
"青椒猪肉馅儿:,猪肉不新鲜了，有味儿，差评",0
XP超难装。无奈在网上找个专业的上门40元搞定。试了几天非常满意，宣传一下：小庄13261821032。,1
这书不是很喜欢，我女儿5岁了，这书我认为不适合中国的儿童，其中有一本，完全就是学英语的单词书，如果要教孩子必须要求家长有标准的发音，这对外国孩子来说也就是一本2岁以内的识物书，没意义，如果要学英语，同类的专业教材要好的多，而且有很多情节和中国国情不同，孩子不好理解。,1
还行、速度慢,0
摩卡做的不能再差了，我不知我喝的是摩卡还是稀释的热巧！咖啡，巧克力，奶油，奶泡的比例完全不对。,0
我以为红烧肉是由而不腻的那种。。结果很硬，不好吃，而且面也很咸。花了3顿的钱等了一个小时吃到觉得很失望,0
机器工艺、设计很好，虽然是12寸宽屏，依然很轻薄，ThinkPad的风范依旧。,2
还可以！非得写十个字吗？操蛋,2
仅住了一天，单人房，感觉还满意。服务不错，早餐不错，结账也很快。去不远的西关人家吃了顿晚饭，驴肉锅仔，便宜又实惠。房间稍小了一点，书桌上放了电脑稍显拥挤。,2
首先许多人说交通不便，那诸位真是坐惯地铁了，其实香港还是有很多地方并不在地铁站15分钟的步行范围内。不过离上环地铁站确实有10-15分钟的步行路程，像我们去香港天天要在各种商场里走到累个半死，回去酒店还要走10几分钟确实有点崩溃，不过，不过！有叮叮车和巴士可乘，晚上接近12点都还有，坐在叮叮车里晃荡晃荡的驶向终点是很有些意思的事情，不过要乘到中环，铜锣湾的话费时就有点太长了，所以早上出门之类的还是乘巴士或乘叮叮车到上环地铁站为佳。 旁边有很多小餐馆，在其中几家吃过早餐，中西式兼有之，味道还不错，而且价钱便宜，可以学众位街坊买张报纸去看。附近也有那么两家百佳和屈臣氏和便利店，不过都很小。 至于酒店房间，我们是没有那么好的运气被升级到全海景房，不过半海景房已经很让我们满意了，有个小冰箱，卫生间在香港的酒店里已经算豪华的了，海景无敌，很漂亮，我都想把玻璃敲碎来拍张照。床是两张单人床拼在一起。电视没几个频道，不过不影响，那几天有欧洲杯我还只看上一眼就睡着了。 服务的话，很彬彬有礼，不过大堂里所有服务人员的普通话讲的都没英文好，门童会主动帮你拿行李到大堂。有个小插曲就是上去发现门卡开不了门，遂下去问。问完换过卡上来开门一看房里全是东西，只好又下去。结果发现是写错房号了，汗。 也如各位所说的，每天把手上会有明报不过退房那天就没有。真是“让人温暖”的细节啊。房间打扫的很干净，很赞，把我随手乱放的贵重物品都摆得井井有条。 总之住过之后GF就号称以后来香港就都要住这家了。交通虽然不便，其他方面却可以弥补。,2
什么牛肉？嚼不动，没法吃,0
"说实话肉卷很好吃,就是送餐速度太慢了,不是一般的慢,希望送餐速度有待提高",2
"快递员服务非常好,食品也不错",2
豆浆挺好的,2
你们就这么着吧，等着让饿了么抢生意吧，快等俩钟头了，好不容易送到了发现少一可乐，所有的东西都挤在一块，都特么挤烂了，给一星我都觉得多余凸(｀0´)凸,0
速度品质都很好,2
"就这送餐速度,还有脸做外卖",0
味道还是那么好，服务也很好，就是速度再快点就更好了,2
送的超级快！,2
"不想看,不想看,买来无用也.刚看觉着有点意思,可是看多一次就感到内涵不深.不想看.",1
这是一本小说集，好多章节故事，我都已经看过了。书印刷还是不错的。但是还是买整套的好，有点后悔。,1
备注不要辣椒，还是放了辣椒，所以放弃当吃货的机会,0
像是剩菜。而且点了一份钵仔饭，坑爹。少的可怜。,0
点的星冰乐，来了变成星水乐了，在差几分钟超时赔付时才送到，这次真的太慢了,0
低端机。散热，做工，设计，用料比高端的还是差一些的。看在价格便宜的份上就忍了吧。,1
